"contour_chin.x","contour_chin.y","contour_left1.x","contour_left1.y","contour_left2.x","contour_left2.y","contour_left3.x","contour_left3.y","contour_left4.x","contour_left4.y","contour_left5.x","contour_left5.y","contour_left6.x","contour_left6.y","contour_left7.x","contour_left7.y","contour_left8.x","contour_left8.y","contour_left9.x","contour_left9.y","contour_right1.x","contour_right1.y","contour_right2.x","contour_right2.y","contour_right3.x","contour_right3.y","contour_right4.x","contour_right4.y","contour_right5.x","contour_right5.y","contour_right6.x","contour_right6.y","contour_right7.x","contour_right7.y","contour_right8.x","contour_right8.y","contour_right9.x","contour_right9.y","class"
0.504761905,1,0,0,0,0.134146341760113,0.00952381,0.28048780479997,0.028571429,0.426829267839827,0.057142857,0.573170732160173,0.114285714,0.695121951360054,0.180952381,0.80487804928019,0.276190476,0.902439024640095,0.380952381,0.975609756160024,1,0,1,0.146341463039857,0.99047619,0.28048780479997,0.961904762,0.426829267839827,0.933333333,0.560975609599941,0.885714286,0.682926828799821,0.80952381,0.80487804928019,0.723809524,0.902439024640095,0.628571429,0.975609756160024,"b"
0.488888889,1,0,0,0,0.13888888875,0.022222222,0.2777777775,0.044444444,0.41666666625,0.077777778,0.54166666625,0.133333333,0.66666666625,0.2,0.7777777775,0.277777778,0.875,0.366666667,0.9722222225,1,0.01388888875,0.988888889,0.1527777775,0.977777778,0.2777777775,0.944444444,0.41666666625,0.911111111,0.555555555,0.855555556,0.66666666625,0.788888889,0.7777777775,0.711111111,0.875,0.611111111,0.95833333375,"a"
0.5,1,0,0,0,0.131578947759003,0.010638298,0.276315789180748,0.042553191,0.407894736939751,0.074468085,0.539473684698753,0.127659574,0.657894737558172,0.20212766,0.776315789180748,0.287234043,0.868421053477839,0.382978723,0.960526316538089,1,0,1,0.131578947759003,0.989361702,0.276315789180748,0.957446809,0.407894736939751,0.925531915,0.539473684698753,0.861702128,0.657894737558172,0.79787234,0.763157895518006,0.723404255,0.868421053477839,0.627659574,0.960526316538089,"a"
0.505154639,1,0,0,0,0.142857143037106,0.010309278,0.285714286074212,0.030927835,0.428571429111317,0.06185567,0.571428570888683,0.113402062,0.688311688835217,0.18556701,0.80519480552201,0.278350515,0.896103895858492,0.381443299,0.961038961104402,1,0,1.010309278,0.142857143037106,1,0.285714286074212,0.979381443,0.428571429111317,0.948453608,0.571428570888683,0.896907216,0.701298701380503,0.824742268,0.80519480552201,0.742268041,0.896103895858492,0.639175258,0.974025973649688,"b"
0.494505495,1,0,0,0,0.142857143042857,0.010989011,0.285714286085714,0.032967033,0.428571429128571,0.054945055,0.571428572171429,0.10989011,0.685714285305714,0.175824176,0.79999999974,0.263736264,0.89999999987,0.362637363,0.971428571391429,1,-0.0142857143042857,1.010989011,0.142857143042857,1,0.285714286085714,0.978021978,0.428571429128571,0.945054945,0.571428572171429,0.89010989,0.69999999961,0.813186813,0.814285714044286,0.725274725,0.89999999987,0.615384615,0.985714285695714,"b"
0.4921875,1,0,0,0,0.134615384615385,0.0078125,0.278846153846154,0.03125,0.413461538461538,0.0625,0.548076923076923,0.1171875,0.673076923076923,0.1875,0.788461538461538,0.2734375,0.884615384615385,0.3671875,0.961538461538462,1,-0.00961538461538462,1,0.125,0.9921875,0.269230769230769,0.9765625,0.413461538461538,0.9375,0.548076923076923,0.875,0.673076923076923,0.8046875,0.788461538461538,0.71875,0.884615384615385,0.6171875,0.961538461538462,"a"
0.47311828,1,0,0,0.010752688,0.142857143236735,0.021505376,0.285714285144898,0.043010753,0.414285714323673,0.086021505,0.542857143502449,0.129032258,0.671428571352653,0.204301075,0.771428571086939,0.268817204,0.885714286207755,0.365591398,0.971428571884082,1,0,0.989247312,0.142857143236735,0.978494624,0.285714285144898,0.956989247,0.428571428381633,0.913978495,0.557142857560408,0.849462366,0.685714285410612,0.774193548,0.785714285144898,0.688172043,0.885714286207755,0.591397849,0.971428571884082,"a"
0.489361702,1,0,0,0,0.150684931965472,0.010638298,0.287671232347532,0.031914894,0.424657534017264,0.074468085,0.547945205391255,0.127659574,0.671232876765247,0.20212766,0.780821917843498,0.276595745,0.876712328626009,0.372340426,0.958904109112779,1,0,1,0.150684931965472,0.978723404,0.287671232347532,0.957446809,0.424657534017264,0.914893617,0.547945205391255,0.861702128,0.671232876765247,0.787234043,0.780821917843498,0.70212766,0.876712328626009,0.617021277,0.958904109112779,"a"
0.482014388,1,0,0,0.007194245,0.138888888853138,0.021582734,0.277777777706276,0.043165468,0.416666666559414,0.071942446,0.546296296927898,0.122302158,0.666666667524691,0.194244604,0.777777778349794,0.26618705,0.879629629403206,0.35971223,0.962962963487311,1,0,0.992805755,0.138888888853138,0.978417266,0.277777777706276,0.956834532,0.425925926331104,0.920863309,0.555555555412551,0.863309353,0.685185185781036,0.791366906,0.796296296606139,0.705035971,0.888888889174897,0.604316547,0.972222221971965,"a"
0.495798319,1,0,0,0,0.136842104617064,0.008403361,0.273684210486759,0.033613445,0.421052631710803,0.067226891,0.547368420973518,0.117647059,0.673684210236233,0.18487395,0.789473684144598,0.268907563,0.894736841445983,0.369747899,0.968421052684321,1,0,0.991596639,0.136842104617064,0.983193277,0.273684210486759,0.957983193,0.421052631710803,0.924369748,0.547368420973518,0.865546218,0.673684210236233,0.798319328,0.778947367537618,0.714285714,0.884210526091634,0.621848739,0.968421052684321,"a"
0.511450382,1,0,0,0,0.142857142857143,0.007633588,0.295918367633382,0.030534351,0.438775510490525,0.053435115,0.581632653347668,0.106870229,0.714285714285714,0.183206107,0.826530612722303,0.282442748,0.908163265401604,0.389312977,0.979591836161808,1,-0.0102040819190962,1,0.142857142857143,0.992366412,0.285714285714286,0.977099237,0.428571428571429,0.954198473,0.571428571428571,0.900763359,0.704081632366618,0.832061069,0.816326530803207,0.740458015,0.908163265401604,0.641221374,0.969387755579446,"b"
0.505494505,1,0,0,0.010989011,0.138888889064429,0.021978022,0.277777778128858,0.043956044,0.416666667193287,0.087912088,0.541666667351273,0.131868132,0.66666666624537,0.208791209,0.777777777496914,0.285714286,0.888888888748457,0.384615385,0.972222222187114,1,0,0.989010989,0.138888889064429,0.978021978,0.277777778128858,0.945054945,0.416666667193287,0.912087912,0.541666667351273,0.857142857,0.66666666624537,0.791208791,0.777777777496914,0.714285714,0.888888888748457,0.626373626,0.972222222187114,"a"
0.506756757,1,0,0,0.006756757,0.146551724269917,0.013513514,0.284482758576694,0.040540541,0.422413792883472,0.067567568,0.56034482719025,0.121621622,0.68965517280975,0.195945946,0.793103448539833,0.277027027,0.896551724269917,0.378378378,0.974137931386445,1,-0.00862068996313912,0.993243243,0.129310344343639,0.97972973,0.267241378650416,0.959459459,0.405172414233056,0.918918919,0.543103448539833,0.871621622,0.663793102920333,0.804054054,0.775862068613555,0.722972973,0.879310344343639,0.628378378,0.965517241423306,"a"
0.494736842,1,0,0,0,0.136986301441171,0.010526316,0.287671233286733,0.031578947,0.424657533426534,0.063157895,0.561643834867705,0.115789474,0.684931505904485,0.189473684,0.794520547838244,0.273684211,0.890410958066241,0.378947368,0.972602739191218,1,-0.0136986304043911,1,0.136986301441171,0.989473684,0.273972602882342,0.968421053,0.410958904323513,0.936842105,0.561643834867705,0.884210526,0.684931505904485,0.810526316,0.794520547838244,0.726315789,0.890410958066241,0.621052632,0.972602739191218,"a"
0.504761905,1,0,0,0,0.141176470152249,0,0.294117646768166,0.019047619,0.435294116920415,0.038095238,0.576470588307958,0.095238095,0.717647058460208,0.171428571,0.823529411692042,0.266666667,0.917647058460208,0.380952381,0.976470587072664,1,0.0117647064636678,1,0.152941176615917,1,0.294117646768166,0.980952381,0.435294116920415,0.952380952,0.576470588307958,0.904761905,0.70588235199654,0.838095238,0.823529411692042,0.742857143,0.90588235199654,0.638095238,0.976470587072664,"b"
0.482352941,1,0,0,0,0.136363636480716,0.011764706,0.272727272961433,0.023529412,0.42424242474977,0.058823529,0.560606061230487,0.105882353,0.681818182403581,0.176470588,0.787878788269054,0.258823529,0.893939394134527,0.364705882,0.969696969384757,1,0,1,0.136363636480716,0.988235294,0.287878788269054,0.976470588,0.42424242474977,0.941176471,0.575757576538108,0.882352941,0.696969697711203,0.811764706,0.803030303576676,0.717647059,0.893939394134527,0.611764706,0.969696969384757,"a"
0.514018692,1,0,0,0,0.13953488403921,0.009345794,0.279069766834235,0.037383178,0.418604650873445,0.065420561,0.558139534912656,0.121495327,0.686046511222823,0.196261682,0.790697674563278,0.280373832,0.895348836659546,0.38317757,0.976744185786101,1,-0.0116279064848567,1,0.13953488403921,0.990654206,0.267441860349378,0.962616822,0.406976744388588,0.934579439,0.546511627183613,0.878504673,0.662790697008924,0.813084112,0.779069766834235,0.738317757,0.883720930174689,0.635514019,0.965116279301244,"a"
0.495238095,1,0,0,0.00952381,0.13253012086297,0.019047619,0.277108433841632,0.038095238,0.409638554704602,0.076190476,0.542168675567572,0.133333333,0.674698795165481,0.2,0.783132530532008,0.276190476,0.879518072517782,0.371428571,0.963855422387865,1,0.0120481933807519,1,0.144578312978662,0.980952381,0.289156627222383,0.961904762,0.421686746820293,0.923809524,0.554216867683263,0.866666667,0.674698795165481,0.8,0.783132530532008,0.714285714,0.879518072517782,0.628571429,0.963855422387865,"a"
0.49,1,0,0,0,0.141025641025641,0.01,0.282051282051282,0.02,0.423076923076923,0.05,0.564102564102564,0.11,0.692307692307692,0.18,0.794871794871795,0.27,0.897435897435897,0.37,0.974358974358974,1,0,1.01,0.141025641025641,1,0.282051282051282,0.98,0.423076923076923,0.94,0.564102564102564,0.89,0.692307692307692,0.81,0.807692307692308,0.72,0.897435897435897,0.62,0.974358974358974,"b"
0.505494505,1,0,0,0,0.140845070603055,0.010989011,0.28169014120611,0.032967033,0.422535211809165,0.065934066,0.56338028241222,0.10989011,0.690140844673279,0.186813187,0.802816901155723,0.274725275,0.901408450577862,0.384615385,0.971830985879389,1,0.0140845070603055,1,0.15492957766336,0.989010989,0.295774648266415,0.978021978,0.43661971886947,0.945054945,0.577464789472525,0.89010989,0.704225351733585,0.813186813,0.802816901155723,0.725274725,0.901408450577862,0.626373626,0.971830985879389,"b"
0.5,1,0,0,0,0.135802469135802,0.01,0.283950617283951,0.03,0.419753086419753,0.06,0.555555555555556,0.12,0.679012345679012,0.19,0.790123456790123,0.27,0.888888888888889,0.37,0.962962962962963,1,0.0123456790123457,1,0.148148148148148,0.99,0.283950617283951,0.97,0.419753086419753,0.94,0.555555555555556,0.88,0.679012345679012,0.81,0.790123456790123,0.72,0.888888888888889,0.62,0.962962962962963,"a"
0.5,1,0,0,0.007352941,0.137254901333333,0.022058824,0.284313725333333,0.044117647,0.421568628,0.073529412,0.558823529333333,0.132352941,0.686274509333333,0.198529412,0.794117646666667,0.286764706,0.892156862666667,0.382352941,0.970588234666667,1,-0.00980392133333333,0.992647059,0.137254901333333,0.985294118,0.284313725333333,0.963235294,0.421568628,0.926470588,0.558823529333333,0.875,0.686274509333333,0.801470588,0.794117646666667,0.720588235,0.892156862666667,0.625,0.970588234666667,"a"
0.5,1,0,0,0,0.134146341084176,0.019607843,0.280487804650506,0.039215686,0.414634145734682,0.068627451,0.54878048806276,0.12745098,0.670731706664783,0.196078431,0.792682926510708,0.274509804,0.890243902636228,0.37254902,0.975609755035693,1,0.0121951224821535,1,0.14634146356633,0.980392157,0.280487804650506,0.960784314,0.426829268216835,0.921568627,0.560975609301011,0.87254902,0.682926829146936,0.803921569,0.792682926510708,0.715686275,0.890243902636228,0.62745098,0.975609755035693,"a"
