"contour_chin.x","contour_chin.y","contour_left1.x","contour_left1.y","contour_left2.x","contour_left2.y","contour_left3.x","contour_left3.y","contour_left4.x","contour_left4.y","contour_left5.x","contour_left5.y","contour_left6.x","contour_left6.y","contour_left7.x","contour_left7.y","contour_left8.x","contour_left8.y","contour_left9.x","contour_left9.y","contour_right1.x","contour_right1.y","contour_right2.x","contour_right2.y","contour_right3.x","contour_right3.y","contour_right4.x","contour_right4.y","contour_right5.x","contour_right5.y","contour_right6.x","contour_right6.y","contour_right7.x","contour_right7.y","contour_right8.x","contour_right8.y","contour_right9.x","contour_right9.y","class"
0.537735849,0.801886792,0,0,0,0.113207547,0.009433962,0.226415094,0.028301887,0.349056604,0.056603774,0.471698113,0.103773585,0.575471698,0.188679245,0.660377358,0.283018868,0.735849057,0.396226415,0.783018868,1,-0.009433962,1,0.103773585,0.990566038,0.216981132,0.981132075,0.330188679,0.952830189,0.443396226,0.91509434,0.547169811,0.849056604,0.641509434,0.764150943,0.716981132,0.660377358,0.773584906,2
0.538461538,0.846153846,0,0,0,0.125,0,0.25,0.009615385,0.375,0.038461538,0.5,0.086538462,0.615384615,0.173076923,0.711538462,0.278846154,0.778846154,0.403846154,0.826923077,1,0,1.009615385,0.115384615,1.009615385,0.230769231,1,0.346153846,0.980769231,0.471153846,0.932692308,0.576923077,0.875,0.673076923,0.788461538,0.759615385,0.673076923,0.817307692,3
0.485436893,0.766990291,0,0,0,0.106796117,0,0.223300971,0.009708738,0.330097087,0.038834951,0.446601942,0.087378641,0.54368932,0.155339806,0.631067961,0.252427184,0.699029126,0.359223301,0.747572816,1,0.009708738,1,0.126213592,0.990291262,0.233009709,0.970873786,0.349514563,0.951456311,0.45631068,0.893203883,0.563106796,0.825242718,0.640776699,0.72815534,0.708737864,0.611650485,0.757281553,2
0.522727273,0.852272727,0,0,0,0.125,0.011363636,0.25,0.022727273,0.363636364,0.056818182,0.488636364,0.102272727,0.602272727,0.181818182,0.693181818,0.272727273,0.772727273,0.386363636,0.829545455,1,0,1,0.125,1,0.238636364,0.977272727,0.352272727,0.954545455,0.477272727,0.909090909,0.579545455,0.852272727,0.681818182,0.761363636,0.761363636,0.659090909,0.829545455,3
0.5,0.788888889,0,0,0,0.111111111,0,0.222222222,0.022222222,0.344444444,0.055555556,0.455555556,0.1,0.555555556,0.177777778,0.644444444,0.266666667,0.711111111,0.377777778,0.777777778,1,0.011111111,1,0.122222222,0.988888889,0.233333333,0.966666667,0.344444444,0.933333333,0.455555556,0.888888889,0.555555556,0.822222222,0.633333333,0.733333333,0.711111111,0.633333333,0.766666667,2
0.521276596,0.765957447,0,0,0,0.106382979,0.010638298,0.223404255,0.031914894,0.340425532,0.063829787,0.446808511,0.117021277,0.553191489,0.191489362,0.638297872,0.287234043,0.70212766,0.393617021,0.755319149,1,-0.010638298,1,0.106382979,1,0.212765957,0.978723404,0.319148936,0.946808511,0.436170213,0.904255319,0.531914894,0.829787234,0.617021277,0.744680851,0.691489362,0.64893617,0.744680851,1
0.49122807,0.798245614,0,0,0,0.114035088,0.01754386,0.219298246,0.043859649,0.333333333,0.070175439,0.438596491,0.122807018,0.543859649,0.192982456,0.631578947,0.271929825,0.710526316,0.368421053,0.771929825,1,0,1,0.114035088,0.98245614,0.228070175,0.964912281,0.342105263,0.929824561,0.447368421,0.877192982,0.543859649,0.807017544,0.631578947,0.719298246,0.710526316,0.622807018,0.780701754,2
0.472527473,0.835164835,0,0,0,0.10989011,0.010989011,0.230769231,0.021978022,0.340659341,0.054945055,0.461538462,0.098901099,0.56043956,0.164835165,0.659340659,0.241758242,0.747252747,0.340659341,0.813186813,1,0,1,0.120879121,0.989010989,0.241758242,0.967032967,0.362637363,0.923076923,0.472527473,0.868131868,0.582417582,0.802197802,0.67032967,0.714285714,0.758241758,0.604395604,0.813186813,2
0.520408163,0.775510204,0,0,0,0.112244898,0.010204082,0.224489796,0.030612245,0.336734694,0.06122449,0.448979592,0.112244898,0.551020408,0.193877551,0.632653061,0.285714286,0.704081633,0.397959184,0.755102041,1,-0.010204082,1,0.102040816,0.989795918,0.214285714,0.969387755,0.326530612,0.93877551,0.428571429,0.897959184,0.530612245,0.826530612,0.612244898,0.744897959,0.693877551,0.642857143,0.744897959,1
0.5,0.789473684,0,0,0,0.114035088,0.00877193,0.228070175,0.026315789,0.342105263,0.052631579,0.456140351,0.105263158,0.552631579,0.175438596,0.649122807,0.263157895,0.719298246,0.377192982,0.771929825,1,-0.00877193,1,0.105263158,0.99122807,0.219298246,0.973684211,0.342105263,0.938596491,0.456140351,0.894736842,0.552631579,0.824561404,0.649122807,0.728070175,0.719298246,0.622807018,0.771929825,2
0.494623656,0.827956989,0,0,-0.010752688,0.11827957,-0.010752688,0.23655914,0.010752688,0.35483871,0.032258065,0.47311828,0.086021505,0.580645161,0.150537634,0.677419355,0.247311828,0.752688172,0.35483871,0.806451613,1,0.010752688,1,0.129032258,1,0.247311828,0.978494624,0.365591398,0.946236559,0.483870968,0.903225806,0.591397849,0.827956989,0.677419355,0.731182796,0.752688172,0.623655914,0.806451613,3
0.5,0.784090909,0,0,0,0.113636364,0.011363636,0.227272727,0.034090909,0.340909091,0.068181818,0.443181818,0.125,0.545454545,0.193181818,0.625,0.272727273,0.704545455,0.375,0.761363636,1,0,1,0.113636364,0.988636364,0.215909091,0.965909091,0.329545455,0.931818182,0.443181818,0.875,0.534090909,0.806818182,0.625,0.727272727,0.704545455,0.625,0.761363636,2
0.484536082,0.742268041,0,0,0,0.103092784,0,0.216494845,0.020618557,0.319587629,0.041237113,0.432989691,0.092783505,0.525773196,0.164948454,0.608247423,0.257731959,0.680412371,0.360824742,0.721649485,1,0.010309278,1,0.113402062,0.989690722,0.226804124,0.979381443,0.340206186,0.948453608,0.443298969,0.896907216,0.546391753,0.81443299,0.618556701,0.721649485,0.680412371,0.608247423,0.721649485,1
0.480769231,0.817307692,0,0,0,0.115384615,0.009615385,0.230769231,0.028846154,0.346153846,0.057692308,0.451923077,0.105769231,0.557692308,0.173076923,0.653846154,0.25,0.730769231,0.355769231,0.798076923,1,-0.009615385,0.990384615,0.105769231,0.980769231,0.221153846,0.961538462,0.346153846,0.923076923,0.461538462,0.875,0.567307692,0.807692308,0.653846154,0.711538462,0.740384615,0.605769231,0.798076923,2
0.494117647,0.764705882,0,0,0,0.105882353,0.011764706,0.223529412,0.023529412,0.329411765,0.058823529,0.447058824,0.105882353,0.541176471,0.176470588,0.635294118,0.258823529,0.694117647,0.364705882,0.752941176,1,0.011764706,1,0.129411765,0.988235294,0.235294118,0.964705882,0.352941176,0.929411765,0.458823529,0.882352941,0.552941176,0.811764706,0.635294118,0.717647059,0.705882353,0.611764706,0.752941176,2
0.52173913,0.8,0,0,0,0.113043478,0.008695652,0.226086957,0.034782609,0.347826087,0.060869565,0.460869565,0.113043478,0.565217391,0.191304348,0.652173913,0.286956522,0.730434783,0.391304348,0.782608696,1,-0.008695652,1,0.104347826,0.991304348,0.217391304,0.973913043,0.330434783,0.939130435,0.443478261,0.895652174,0.539130435,0.834782609,0.634782609,0.747826087,0.713043478,0.652173913,0.773913043,2
0.525252525,0.818181818,0,0,0,0.121212121,0.01010101,0.242424242,0.03030303,0.353535354,0.060606061,0.474747475,0.111111111,0.575757576,0.191919192,0.666666667,0.282828283,0.747474747,0.393939394,0.797979798,1,0.01010101,1,0.121212121,0.98989899,0.232323232,0.96969697,0.343434343,0.939393939,0.454545455,0.888888889,0.555555556,0.828282828,0.646464646,0.747474747,0.727272727,0.646464646,0.787878788,3
0.5,0.826530612,0,0,0,0.112244898,0.010204082,0.234693878,0.020408163,0.346938776,0.051020408,0.469387755,0.102040816,0.571428571,0.173469388,0.663265306,0.255102041,0.744897959,0.367346939,0.806122449,1,-0.010204082,1,0.112244898,0.989795918,0.224489796,0.969387755,0.346938776,0.93877551,0.459183673,0.897959184,0.571428571,0.826530612,0.663265306,0.734693878,0.744897959,0.632653061,0.806122449,3
0.49,0.8,0,0,0.01,0.11,0.02,0.22,0.04,0.33,0.07,0.44,0.13,0.53,0.2,0.62,0.28,0.7,0.37,0.77,1,0,0.99,0.11,0.98,0.22,0.96,0.33,0.92,0.44,0.86,0.53,0.78,0.62,0.71,0.7,0.61,0.77,2
0.473684211,0.821052632,0,0,0,0.105263158,0.010526316,0.221052632,0.021052632,0.336842105,0.063157895,0.442105263,0.115789474,0.547368421,0.178947368,0.642105263,0.263157895,0.726315789,0.357894737,0.789473684,1,-0.010526316,1,0.105263158,0.989473684,0.221052632,0.968421053,0.336842105,0.926315789,0.452631579,0.863157895,0.557894737,0.8,0.642105263,0.705263158,0.726315789,0.610526316,0.8,2
0.480392157,0.803921569,0,0,0,0.107843137,0.009803922,0.225490196,0.029411765,0.333333333,0.058823529,0.441176471,0.107843137,0.539215686,0.176470588,0.637254902,0.254901961,0.715686275,0.352941176,0.784313725,1,-0.009803922,1,0.107843137,0.990196078,0.215686275,0.970588235,0.333333333,0.941176471,0.450980392,0.882352941,0.549019608,0.81372549,0.647058824,0.725490196,0.725490196,0.617647059,0.784313725,2
0.517241379,0.770114943,0,0,0,0.114942529,0.011494253,0.218390805,0.034482759,0.333333333,0.068965517,0.436781609,0.126436782,0.528735632,0.206896552,0.620689655,0.287356322,0.689655172,0.390804598,0.747126437,1,-0.011494253,1,0.103448276,0.988505747,0.206896552,0.977011494,0.32183908,0.942528736,0.425287356,0.885057471,0.517241379,0.816091954,0.609195402,0.735632184,0.689655172,0.632183908,0.747126437,1
0.490384615,0.788461538,0,0,0,0.115384615,0.009615385,0.230769231,0.019230769,0.336538462,0.048076923,0.451923077,0.096153846,0.557692308,0.163461538,0.644230769,0.25,0.711538462,0.355769231,0.769230769,1,0,1,0.115384615,0.990384615,0.230769231,0.980769231,0.346153846,0.951923077,0.461538462,0.903846154,0.567307692,0.826923077,0.653846154,0.730769231,0.721153846,0.615384615,0.769230769,2
0.515463918,0.742268041,0,0,0,0.103092784,0.010309278,0.206185567,0.030927835,0.319587629,0.072164948,0.422680412,0.134020619,0.515463918,0.206185567,0.597938144,0.288659794,0.659793814,0.391752577,0.721649485,1,-0.010309278,1,0.092783505,0.989690722,0.206185567,0.958762887,0.309278351,0.927835052,0.402061856,0.87628866,0.494845361,0.804123711,0.577319588,0.721649485,0.649484536,0.628865979,0.711340206,1
0.52173913,0.77173913,0,0,0,0.108695652,0.010869565,0.217391304,0.032608696,0.326086957,0.076086957,0.434782609,0.130434783,0.532608696,0.206521739,0.608695652,0.293478261,0.684782609,0.391304348,0.75,1,-0.010869565,1,0.097826087,0.989130435,0.206521739,0.967391304,0.315217391,0.934782609,0.423913043,0.880434783,0.52173913,0.815217391,0.608695652,0.72826087,0.684782609,0.641304348,0.75,1
0.517482517,0.769230769,0,0,0,0.111888112,0.013986014,0.216783217,0.041958042,0.328671329,0.076923077,0.433566434,0.132867133,0.531468531,0.202797203,0.615384615,0.293706294,0.685314685,0.391608392,0.748251748,1,0,1,0.104895105,0.986013986,0.216783217,0.965034965,0.321678322,0.93006993,0.426573427,0.881118881,0.517482517,0.811188811,0.601398601,0.734265734,0.678321678,0.636363636,0.741258741,1
0.5,0.791666667,0,0,0,0.114583333,0.010416667,0.21875,0.03125,0.333333333,0.0625,0.447916667,0.114583333,0.541666667,0.1875,0.635416667,0.270833333,0.708333333,0.375,0.770833333,1,0,0.989583333,0.104166667,0.979166667,0.21875,0.958333333,0.333333333,0.927083333,0.4375,0.875,0.541666667,0.802083333,0.625,0.729166667,0.708333333,0.625,0.770833333,2
0.482269504,0.829787234,0,0,0.007092199,0.113475177,0.021276596,0.226950355,0.042553191,0.333333333,0.078014184,0.446808511,0.127659574,0.546099291,0.191489362,0.638297872,0.269503546,0.723404255,0.361702128,0.80141844,1,0.007092199,0.992907801,0.120567376,0.978723404,0.234042553,0.95035461,0.34751773,0.907801418,0.453900709,0.85106383,0.553191489,0.787234043,0.645390071,0.70212766,0.730496454,0.609929078,0.80141844,2
0.5,0.818181818,0,0,0,0.118181818,0.018181818,0.227272727,0.036363636,0.336363636,0.072727273,0.445454545,0.127272727,0.545454545,0.2,0.636363636,0.281818182,0.718181818,0.372727273,0.790909091,1,0,0.990909091,0.118181818,0.981818182,0.227272727,0.954545455,0.336363636,0.918181818,0.445454545,0.863636364,0.545454545,0.790909091,0.636363636,0.709090909,0.718181818,0.618181818,0.790909091,2
0.490566038,0.773584906,0,0,0,0.103773585,0.009433962,0.216981132,0.028301887,0.330188679,0.056603774,0.433962264,0.113207547,0.537735849,0.179245283,0.622641509,0.264150943,0.698113208,0.367924528,0.754716981,1,0,0.990566038,0.113207547,0.981132075,0.216981132,0.962264151,0.330188679,0.924528302,0.433962264,0.877358491,0.537735849,0.801886792,0.622641509,0.716981132,0.698113208,0.622641509,0.754716981,1
0.5,0.788888889,0,0,0.011111111,0.111111111,0.022222222,0.222222222,0.044444444,0.333333333,0.088888889,0.433333333,0.133333333,0.533333333,0.211111111,0.611111111,0.288888889,0.7,0.377777778,0.755555556,1,0,1,0.111111111,0.977777778,0.211111111,0.955555556,0.322222222,0.922222222,0.422222222,0.866666667,0.522222222,0.8,0.611111111,0.722222222,0.688888889,0.622222222,0.755555556,2
0.5,0.819148936,0,0,0,0.117021277,0.021276596,0.223404255,0.042553191,0.340425532,0.074468085,0.446808511,0.127659574,0.542553191,0.20212766,0.627659574,0.276595745,0.712765957,0.372340426,0.787234043,1,0.010638298,1,0.127659574,0.978723404,0.234042553,0.957446809,0.340425532,0.914893617,0.446808511,0.861702128,0.542553191,0.79787234,0.638297872,0.712765957,0.712765957,0.627659574,0.787234043,2
0.505154639,0.783505155,0,0,0,0.103092784,0.010309278,0.216494845,0.030927835,0.329896907,0.06185567,0.443298969,0.113402062,0.536082474,0.18556701,0.628865979,0.278350515,0.701030928,0.381443299,0.75257732,1,-0.010309278,1.010309278,0.103092784,1,0.216494845,0.979381443,0.329896907,0.948453608,0.443298969,0.907216495,0.536082474,0.835051546,0.628865979,0.742268041,0.701030928,0.639175258,0.762886598,1
0.494505495,0.78021978,0,0,0,0.10989011,0.010989011,0.21978022,0.032967033,0.32967033,0.054945055,0.43956044,0.10989011,0.538461538,0.175824176,0.626373626,0.263736264,0.692307692,0.362637363,0.758241758,1,-0.010989011,1,0.10989011,0.989010989,0.21978022,0.967032967,0.32967033,0.934065934,0.43956044,0.879120879,0.538461538,0.813186813,0.626373626,0.725274725,0.703296703,0.615384615,0.758241758,1
0.4921875,0.8125,0,0,0,0.109375,0.0078125,0.2265625,0.03125,0.3359375,0.0625,0.4453125,0.1171875,0.546875,0.1875,0.640625,0.265625,0.71875,0.3671875,0.7890625,1,-0.0078125,1,0.1015625,0.9921875,0.21875,0.96875,0.3359375,0.9375,0.4453125,0.875,0.546875,0.8046875,0.640625,0.71875,0.71875,0.6171875,0.7890625,2
0.47311828,0.752688172,0,0,0.010752688,0.107526882,0.021505376,0.215053763,0.043010753,0.311827957,0.075268817,0.408602151,0.129032258,0.505376344,0.204301075,0.580645161,0.279569892,0.655913978,0.365591398,0.731182796,1,0,0.989247312,0.107526882,0.978494624,0.215053763,0.956989247,0.322580645,0.913978495,0.419354839,0.849462366,0.516129032,0.774193548,0.591397849,0.698924731,0.666666667,0.602150538,0.731182796,1
0.489361702,0.776595745,0,0,0,0.117021277,0.010638298,0.223404255,0.031914894,0.329787234,0.074468085,0.436170213,0.127659574,0.521276596,0.20212766,0.606382979,0.276595745,0.680851064,0.372340426,0.744680851,1,0,1,0.106382979,0.978723404,0.223404255,0.957446809,0.329787234,0.914893617,0.425531915,0.85106383,0.521276596,0.787234043,0.606382979,0.70212766,0.680851064,0.617021277,0.744680851,1
0.474820144,0.776978417,0,0,0,0.107913669,0.014388489,0.215827338,0.035971223,0.323741007,0.071942446,0.424460432,0.122302158,0.517985612,0.18705036,0.604316547,0.26618705,0.683453237,0.35971223,0.748201439,1,0,0.992805755,0.107913669,0.978417266,0.223021583,0.956834532,0.330935252,0.920863309,0.438848921,0.863309353,0.532374101,0.791366906,0.618705036,0.705035971,0.697841727,0.604316547,0.755395683,1
0.495798319,0.798319328,0,0,0,0.117647059,0.016806723,0.226890756,0.033613445,0.336134454,0.067226891,0.445378151,0.117647059,0.546218487,0.193277311,0.630252101,0.268907563,0.714285714,0.369747899,0.781512605,1,0,1,0.109243697,0.983193277,0.218487395,0.957983193,0.336134454,0.924369748,0.43697479,0.865546218,0.537815126,0.798319328,0.630252101,0.714285714,0.705882353,0.621848739,0.773109244,2
0.507692308,0.753846154,0,0,-0.007692308,0.107692308,0,0.223076923,0.015384615,0.330769231,0.046153846,0.446153846,0.1,0.538461538,0.176923077,0.623076923,0.269230769,0.692307692,0.376923077,0.738461538,1,0.007692308,1,0.115384615,0.992307692,0.223076923,0.976923077,0.330769231,0.953846154,0.438461538,0.9,0.538461538,0.830769231,0.623076923,0.738461538,0.692307692,0.630769231,0.738461538,1
0.505494505,0.791208791,0,0,0.010989011,0.10989011,0.021978022,0.21978022,0.043956044,0.32967033,0.087912088,0.428571429,0.131868132,0.527472527,0.208791209,0.626373626,0.285714286,0.703296703,0.384615385,0.769230769,1,0,0.989010989,0.10989011,0.978021978,0.21978022,0.945054945,0.318681319,0.912087912,0.428571429,0.857142857,0.527472527,0.791208791,0.615384615,0.714285714,0.692307692,0.626373626,0.769230769,2
0.506756757,0.783783784,0,0,0.006756757,0.108108108,0.02027027,0.222972973,0.040540541,0.331081081,0.074324324,0.439189189,0.128378378,0.533783784,0.195945946,0.621621622,0.277027027,0.702702703,0.378378378,0.763513514,1,-0.006756757,0.993243243,0.108108108,0.97972973,0.216216216,0.952702703,0.324324324,0.918918919,0.425675676,0.864864865,0.527027027,0.797297297,0.614864865,0.722972973,0.689189189,0.628378378,0.756756757,2
0.494736842,0.768421053,0,0,0,0.105263158,0.010526316,0.221052632,0.031578947,0.326315789,0.063157895,0.431578947,0.115789474,0.526315789,0.189473684,0.610526316,0.273684211,0.684210526,0.378947368,0.747368421,1,-0.010526316,1,0.105263158,0.989473684,0.210526316,0.968421053,0.315789474,0.936842105,0.431578947,0.884210526,0.526315789,0.810526316,0.610526316,0.726315789,0.684210526,0.621052632,0.747368421,1
0.514285714,0.80952381,0,0,0,0.123809524,0,0.238095238,0.019047619,0.352380952,0.047619048,0.476190476,0.095238095,0.580952381,0.171428571,0.666666667,0.266666667,0.742857143,0.380952381,0.79047619,1,0,1,0.114285714,1,0.228571429,0.980952381,0.342857143,0.952380952,0.457142857,0.904761905,0.561904762,0.838095238,0.657142857,0.752380952,0.733333333,0.638095238,0.79047619,3
0.482352941,0.776470588,0,0,0,0.105882353,0.011764706,0.223529412,0.023529412,0.329411765,0.058823529,0.435294118,0.105882353,0.529411765,0.176470588,0.611764706,0.258823529,0.694117647,0.364705882,0.752941176,1,0,1,0.105882353,0.988235294,0.223529412,0.976470588,0.341176471,0.941176471,0.447058824,0.882352941,0.541176471,0.811764706,0.623529412,0.717647059,0.694117647,0.611764706,0.752941176,1
0.514018692,0.803738318,0,0,0,0.112149533,0.009345794,0.224299065,0.037383178,0.336448598,0.065420561,0.448598131,0.121495327,0.551401869,0.196261682,0.635514019,0.280373832,0.719626168,0.38317757,0.785046729,1,-0.009345794,1,0.112149533,0.990654206,0.214953271,0.962616822,0.327102804,0.934579439,0.439252336,0.878504673,0.53271028,0.813084112,0.626168224,0.738317757,0.710280374,0.635514019,0.775700935,2
0.504761905,0.79047619,0,0,0.00952381,0.104761905,0.019047619,0.219047619,0.038095238,0.323809524,0.076190476,0.428571429,0.133333333,0.533333333,0.2,0.619047619,0.276190476,0.695238095,0.380952381,0.761904762,1,0,1,0.114285714,0.980952381,0.228571429,0.961904762,0.333333333,0.923809524,0.438095238,0.866666667,0.533333333,0.8,0.619047619,0.723809524,0.695238095,0.628571429,0.761904762,2
0.495049505,0.782178218,0,0,0,0.108910891,0.00990099,0.217821782,0.02970297,0.326732673,0.059405941,0.435643564,0.118811881,0.534653465,0.188118812,0.613861386,0.277227723,0.693069307,0.376237624,0.752475248,1,-0.00990099,1.00990099,0.099009901,1,0.217821782,0.98019802,0.326732673,0.940594059,0.435643564,0.891089109,0.534653465,0.811881188,0.613861386,0.732673267,0.693069307,0.623762376,0.752475248,1
0.505494505,0.78021978,0,0,0,0.10989011,0.010989011,0.21978022,0.032967033,0.32967033,0.065934066,0.43956044,0.120879121,0.538461538,0.186813187,0.626373626,0.274725275,0.703296703,0.384615385,0.758241758,1,0.010989011,1,0.120879121,1,0.230769231,0.978021978,0.340659341,0.945054945,0.450549451,0.89010989,0.549450549,0.813186813,0.637362637,0.725274725,0.703296703,0.626373626,0.769230769,2
0.485148515,0.801980198,0,0,0,0.108910891,0.00990099,0.217821782,0.02970297,0.336633663,0.059405941,0.445544554,0.108910891,0.544554455,0.178217822,0.633663366,0.267326733,0.712871287,0.366336634,0.772277228,1,0.00990099,1,0.118811881,0.99009901,0.227722772,0.97029703,0.346534653,0.930693069,0.445544554,0.871287129,0.544554455,0.801980198,0.633663366,0.712871287,0.712871287,0.613861386,0.772277228,2
0.5,0.757352941,0,0,0.007352941,0.110294118,0.022058824,0.213235294,0.044117647,0.323529412,0.073529412,0.426470588,0.132352941,0.522058824,0.198529412,0.602941176,0.279411765,0.676470588,0.382352941,0.735294118,1,0,1,0.110294118,0.985294118,0.220588235,0.963235294,0.323529412,0.926470588,0.426470588,0.875,0.522058824,0.801470588,0.602941176,0.720588235,0.676470588,0.625,0.735294118,1
0.5,0.803921569,0,0,0,0.107843137,0.019607843,0.225490196,0.039215686,0.333333333,0.068627451,0.441176471,0.12745098,0.539215686,0.196078431,0.637254902,0.274509804,0.715686275,0.37254902,0.784313725,1,0.009803922,1,0.117647059,0.980392157,0.235294118,0.960784314,0.343137255,0.921568627,0.450980392,0.862745098,0.549019608,0.803921569,0.637254902,0.715686275,0.715686275,0.62745098,0.784313725,2
